mot,nom,count,occ_mot,occ_nom,p_nom_si_mot,p_mot_si_nom,pmi
débouché,Parfait,3,688,4257,0.00436046511627907,0.0007047216349541931,3.365382590768477
mouillage,Emile,3,822,58742,0.0036496350364963502,5.107078410677199e-05,-0.6778306291891368
voies navigables,Tournade,3,764,6372,0.003926701570680628,0.00047080979284369113,2.6323093406912244
voies navigables,Vallée,3,764,3897,0.003926701570680628,0.0007698229407236335,3.341691676047497
maritime,Muteau,3,8890,3713,0.0003374578177727784,0.0008079719903043361,-0.1290685833195897
rivalité,Faure,3,331,22607,0.00906344410876133,0.00013270226036183483,2.012099377997386
maritime,Mill,3,8890,1278,0.0003374578177727784,0.002347417840375587,1.409628895588156
frais,Chaussier,3,37259,3379,8.05174588689981e-05,0.0008878366380585972,-2.060413248547253
frais,Chauveau,3,37259,875,8.05174588689981e-05,0.0034285714285714284,-0.11117182010314272
eau,Lalande,3,14658,1685,0.00020466639377814163,0.0017804154302670622,0.2893351951946497
frais,Chateau,3,37259,684,8.05174588689981e-05,0.0043859649122807015,0.24411487173065055
frais,Chaudey,3,37259,1697,8.05174588689981e-05,0.0017678255745433118,-1.066803462926115
exploitation,Labordère,3,23160,1507,0.00012953367875647668,0.0019907100199071004,-0.20954261422214004
frais,Chaulin-Servinière,3,37259,2356,8.05174588689981e-05,0.0012733446519524619,-1.5401564372139125
frais,Charonnat,3,37259,5225,8.05174588689981e-05,0.0005741626794258373,-2.689247935239059
maritime,Meunier-Surcouf,3,8890,734,0.0003374578177727784,0.004087193460490463,2.2096647636919378
réseau,Carpot,3,17187,3430,0.00017455053237912376,0.0008746355685131195,-0.9657542639612458
eaux,Dunaime,3,11255,4957,0.0002665482007996446,0.0006052047609441194,-0.8862612595595619
expédition,Benoist,3,6055,11359,0.000495458298926507,0.0002641077559644335,-1.1881907353285373
eaux,Ducroz,3,11255,1869,0.0002665482007996446,0.0016051364365971107,0.5209394301656068
réseau,Caraman,3,17187,1377,0.00017455053237912376,0.002178649237472767,0.3509257529639646
marché,Noue,3,18427,2332,0.00016280458023552397,0.001286449399656947,-0.5096169452232294
eaux,Dubost,3,11255,3996,0.0002665482007996446,0.0007507507507507507,-0.5753505838816534
eaux,Drivet,3,11255,2015,0.0002665482007996446,0.001488833746898263,0.412426160495435
eaux,Drumel,3,11255,1016,0.0002665482007996446,0.002952755905511811,1.4003055971385991
navigation,Devèze,3,9229,4467,0.0003250623036081916,0.000671591672263264,-0.44978043812809365
marché,Narcisse,3,18427,2728,0.00016280458023552397,0.0010997067448680353,-0.7358928010469055
navigation,Dessein,3,9229,3544,0.0003250623036081916,0.0008465011286681715,-0.11585278737985591
dégradation,Marcel,3,237,24642,0.012658227848101266,0.00012174336498660823,2.369693738653812
dégradation,Malvy,3,237,4353,0.012658227848101266,0.0006891798759476223,4.870731166566123
navigation,Desplas,3,9229,3322,0.0003250623036081916,0.0009030704394942806,-0.022526256787213813
exploitation,Leygues,3,23160,10218,0.00012953367875647668,0.0002935995302407516,-2.9709041330240145
exploitation,Massy,3,23160,55,0.00012953367875647668,0.05454545454545454,4.566561373851024
quai,Rivet,3,2057,6412,0.0014584346135148275,0.0004678727386150967,1.1943839315728009
bassin,Beaumont,3,2715,155,0.0011049723756906078,0.01935483870967742,6.164407832286321
navigation,Drumel,3,9229,1016,0.0003250623036081916,0.002952755905511811,1.6866254144029966
remorquage,Flandin,3,188,11308,0.015957446808510637,0.0002652989034311992,3.82762370074347
rachat,Meslier,3,6357,3197,0.00047192071731949034,0.0009383797309978105,0.5706353183784366
remorquage,Etienne,3,188,20688,0.015957446808510637,0.00014501160092807424,2.956173308764391
rivière,Pédoya,3,4363,1780,0.0006876002750401101,0.0016853932584269663,1.958502436022023
réseau,Castillard,3,17187,5010,0.00017455053237912376,0.0005988023952095808,-1.5123562909836419
remorquage,Gardey,3,188,1046,0.015957446808510637,0.0028680688336520078,7.262012732327704
navigation,Dior,3,9229,4743,0.0003250623036081916,0.0006325110689437065,-0.5362740519043646
réseau,Casimir,3,17187,4939,0.00017455053237912376,0.0006074104069649726,-1.4917646562795155
rachat,Merveilleux,3,6357,986,0.00047192071731949034,0.0030425963488843813,2.2676945107810456
réseau,Cassagnac,3,17187,7940,0.00017455053237912376,0.0003778337531486146,-2.1766846949313914
réseau,Casse,3,17187,2204,0.00017455053237912376,0.0013611615245009074,-0.3276699114722288
marché,Mérillon,3,18427,1440,0.00016280458023552397,0.0020833333333333333,0.18588203164759246
navigation,Drumont,3,9229,1501,0.0003250623036081916,0.001998667554963358,1.123601839554474
ferré,Rendu,3,131,23037,0.022900763358778626,0.0001302252897512697,3.322180485532879
ferré,Richard,3,131,15714,0.022900763358778626,0.00019091256204658267,3.87408287364308
quai,Renou,3,2057,2478,0.0014584346135148275,0.0012106537530266344,2.5659821695867477
rail,Rolland,3,456,3997,0.006578947368421052,0.0007505629221916438,4.049676848667094
exploitation,Magallon,3,23160,1369,0.00012953367875647668,0.002191380569758948,-0.07098564388221569
quai,Rhul,3,2057,1161,0.0014584346135148275,0.002583979328165375,3.6597903848617825
rail,Roux,3,456,11968,0.006578947368421052,0.000250668449197861,2.4674842461999047
navigation,Théodore,3,9229,4824,0.0003250623036081916,0.0006218905472636816,-0.5607040907249223
exploitation,Léonce,3,23160,479,0.00012953367875647668,0.006263048016701462,1.4440392416395036
rail,Rozier,3,456,4149,0.006578947368421052,0.0007230657989877079,3.995830764215891
exploitation,Létang,3,23160,1136,0.00012953367875647668,0.002640845070422535,0.1981739678710019
voiture,Debussy,3,1774,3113,0.0016910935738444193,0.0009637006103437199,2.4503885644820396
réseau,Chabrun,3,17187,1171,0.00017455053237912376,0.0025619128949615714,0.5847132365977139
rachat,Monestier,3,6357,1800,0.00047192071731949034,0.0016666666666666668,1.39935715594192
expédition,Bender,3,6055,3172,0.000495458298926507,0.0009457755359394704,0.6521804199666134
mouillage,Castillard,3,822,5010,0.0036496350364963502,0.0005988023952095808,2.8736792484880294
navire,Escoffier,3,5536,2452,0.000541907514450867,0.0012234910277324632,1.1528972289247768
réseau,Cadot,3,17187,2616,0.00017455053237912376,0.0011467889908256881,-0.5749082283991537
rachat,Mirman,3,6357,6126,0.00047192071731949034,0.0004897159647404506,-0.3675913044400008
réseau,Charles-Gras,3,17187,1414,0.00017455053237912376,0.0021216407355021216,0.3126721922895298
réseau,Charlot,3,17187,277,0.00017455053237912376,0.010830324909747292,2.6644964310497405
navire,Espérance,3,5536,1960,0.000541907514450867,0.001530612244897959,1.4760025536129875
eaux,Dupin,3,11255,1545,0.0002665482007996446,0.001941747572815534,0.795599161119028
rachat,Mir,3,6357,2037,0.00047192071731949034,0.0014727540500736377,1.2209080821930691
voiture,Coudre,3,1774,179,0.0016910935738444193,0.01675977653631285,6.570662648686962
maritime,Ollivier,3,8890,3847,0.0003374578177727784,0.0007798284377436964,-0.18021709776146436
voiture,Constant,3,1774,15424,0.0016910935738444193,0.00019450207468879667,0.1415890897212572
expédition,Bellet,3,6055,4207,0.000495458298926507,0.0007130972189208462,0.24478137290180232
eaux,Dureau,3,11255,1632,0.0002665482007996446,0.001838235294117647,0.7165649419392693
mouillage,Camille,3,822,40165,0.0036496350364963502,7.469189592929167e-05,-0.12937711949352276
remorquage,Louis,3,188,106741,0.015957446808510637,2.810541403959116e-05,0.588924961788503
voiture,Crolard,3,1774,3490,0.0016910935738444193,0.0008595988538681948,2.2854671048542046
réseau,Chambon,3,17187,2904,0.00017455053237912376,0.0010330578512396695,-0.725587140896822
maritime,Nicolas,3,8890,2574,0.0003374578177727784,0.0011655011655011655,0.3995046783144487
rivières,Bedouce,3,1922,8605,0.0015608740894901144,0.0003486345148169669,0.8679166225509666
eaux,Derveloy,3,11255,5667,0.0002665482007996446,0.0005293806246691371,-1.079379203198761
économie,Josse,3,10667,3466,0.0002812412112121496,0.0008655510675129833,-0.29265408636441925
économie,Just,3,10667,366,0.0002812412112121496,0.00819672131147541,2.950702014511708
marché,Parvy,3,18427,2255,0.00016280458023552397,0.0013303769401330377,-0.46117659016547624
rivières,Beauquier,3,1922,8649,0.0015608740894901144,0.000346860908775581,0.8605584772624697
régularisation,Ernest,3,1373,36247,0.0021849963583394027,8.276547024581345e-05,-0.7214211641794055
marché,Paschal,3,18427,4724,0.00016280458023552397,0.0006350550381033022,-1.52805812141989
exploitation,Mauriès,3,23160,943,0.00012953367875647668,0.003181336161187699,0.4668071267005874
exploitation,Mathis,3,23160,4699,0.00012953367875647668,0.000638433709299851,-1.8502169650254316
marché,Papelier,3,18427,3414,0.00016280458023552397,0.0008787346221441124,-1.059512215050471
maritime,Boué,3,8890,884,0.0003374578177727784,0.003393665158371041,1.941398457143719
marché,Olivier,3,18427,314,0.00016280458023552397,0.009554140127388535,2.3831143790856397
économie,Justin,3,10667,7240,0.0002812412112121496,0.0004143646408839779,-1.3553721291748173
exploitation,Martial,3,23160,1001,0.00012953367875647668,0.002997002997002997,0.38069482853969044
réseau,Béthune,3,17187,518,0.00017455053237912376,0.005791505791505791,1.761430309412375
rivière,Quilbeuf,3,4363,3561,0.0006876002750401101,0.0008424599831508003,0.9580972415127204
dégradation,Renault,3,237,5212,0.012658227848101266,0.0005755947812739831,4.610904102785889
rivière,Queuille,3,4363,3125,0.0006876002750401101,0.00096,1.1465234874389714
rivières,Baudin,3,1922,6239,0.0015608740894901144,0.00048084628946946624,1.3317770053849802
remblais,Pierres,3,120,931,0.025,0.00322234156820623,8.07774076708497
approvisionnement,Laurent,3,1896,14116,0.0015822784810126582,0.00021252479455936526,0.17348175657429957
réseau,Burdeau,3,17187,3600,0.00017455053237912376,0.0008333333333333334,-1.0355425941181082
navire,Dumont,3,5536,12998,0.000541907514450867,0.0002308047391906447,-1.2533615400293419
navire,Duval,3,5536,8725,0.000541907514450867,0.0003438395415472779,-0.6782989233688188
approvisionnement,Laval,3,1896,2178,0.0015822784810126582,0.0013774104683195593,2.869737232637117
remorquage,Charles,3,188,86793,0.015957446808510637,3.4564999481525006e-05,0.887388797421345
rivières,Beau,3,1922,5494,0.0015608740894901144,0.0005460502366217692,1.5152349044026763
réseau,Buisson,3,17187,7180,0.00017455053237912376,0.00041782729805013927,-2.031529531611485
approvisionnement,Lavoinne,3,1896,2733,0.0015822784810126582,0.0010976948408342481,2.542255726830817
approvisionnement,Lefebvre,3,1896,11220,0.0015822784810126582,0.00026737967914438503,0.5047404158578688
dégradation,Médecin,3,237,5520,0.012658227848101266,0.0005434782608695652,4.528072919688492
frais,Bompard,3,37259,1359,8.05174588689981e-05,0.002207505518763797,-0.746362354150843
maritime,Normand,3,8890,1825,0.0003374578177727784,0.0016438356164383563,0.8956202678804086
voiture,Duval,3,1774,8725,0.0016910935738444193,0.0003438395415472779,0.963539009966842
eaux,Delestrac,3,11255,1039,0.0002665482007996446,0.0028873917228103944,1.3680103450065533
expédition,Besnard,3,6055,3419,0.000495458298926507,0.0008774495466510676,0.5439987682371971
eaux,Delaune,3,11255,2914,0.0002665482007996446,0.001029512697323267,-0.11979487815374784
expédition,Betoulle,3,6055,7284,0.000495458298926507,0.00041186161449752884,-0.5471577313062465
eaux,Desplas,3,11255,3322,0.0002665482007996446,0.0009030704394942806,-0.3088460740516113
exploitation,Menthon,3,23160,974,0.00012953367875647668,0.003080082135523614,0.4201431252933418
mouillage,Betoulle,3,822,7284,0.0036496350364963502,0.00041186161449752884,2.3337589295937615
maritime,Bézine,3,8890,1691,0.0003374578177727784,0.0017740981667652277,1.0056400721251673
expédition,Bignon,3,6055,5634,0.000495458298926507,0.0005324813631522897,-0.1765863727043389
bassin,Barthou,3,2715,9579,0.0011049723756906078,0.00031318509238960227,0.21487289926930933
bassin,Beauregard,3,2715,14509,0.0011049723756906078,0.00020676821283341373,-0.38412823032828314
exploitation,Marx,3,23160,257,0.00012953367875647668,0.011673151750972763,2.3422965381818055
quai,Rispal,3,2057,1548,0.0014584346135148275,0.001937984496124031,3.2447528855829386
exploitation,Mercier,3,23160,8502,0.00012953367875647668,0.00035285815102328866,-2.7056654562634908
réseau,Brenier,3,17187,2414,0.00017455053237912376,0.0012427506213753107,-0.45897136365609276
rachat,Manaut,3,6357,1894,0.00047192071731949034,0.0015839493136219642,1.3259177316905721
mouillage,Bois,3,822,13344,0.0036496350364963502,0.0002248201438848921,1.4603705631259363
eaux,Develle,3,11255,4453,0.0002665482007996446,0.0006737031214911295,-0.7315716125321388
eaux,Devade,3,11255,1115,0.0002665482007996446,0.0026905829596412557,1.2661622891030977
eaux,Dethou,3,11255,2170,0.0002665482007996446,0.0013824884792626728,0.3055109565789232
marché,Métayer,3,18427,580,0.00016280458023552397,0.005172413793103448,1.4978260379623327
rachat,Maréchal,3,6357,2794,0.00047192071731949034,0.0010737294201861132,0.765022041749494
eau,Lesguillier,3,14658,1611,0.00020466639377814163,0.00186219739292365,0.3541272925573016
mouillage,Bertrand,3,822,15496,0.0036496350364963502,0.00019359834796076406,1.2446658979673462
quai,Rollin,3,2057,1508,0.0014584346135148275,0.001989389920424403,3.2825219284586846
eaux,Dior,3,11255,4743,0.0002665482007996446,0.0006325110689437065,-0.8225938691687621
eau,Leporché,3,14658,1497,0.00020466639377814163,0.002004008016032064,0.4600095652054535
frais,Bischoffsheim,3,37259,2713,8.05174588689981e-05,0.0011057869517139699,-1.7437059456653177
eaux,Devèze,3,11255,4467,0.0002665482007996446,0.000671591672263264,-0.7361002553924912
frais,Bisseuil,3,37259,1035,8.05174588689981e-05,0.002898550724637681,-0.3534476657701391
eaux,Destin,3,11255,241,0.0002665482007996446,0.012448132780082987,3.4761009476808034
mouillage,Constans,3,822,12017,0.0036496350364963502,0.00024964633435965716,1.6114849795513373
réseau,César,3,17187,5154,0.00017455053237912376,0.0005820721769499418,-1.5532382247606906
eaux,Froment,3,11255,1475,0.0002665482007996446,0.002033898305084746,0.8624910447741988
mouillage,Combrouze,3,822,3523,0.0036496350364963502,0.0008515469770082316,3.381685377075636
eaux,Franchi,3,11255,313,0.0002665482007996446,0.009584664536741214,3.0989714369781463
réseau,Delahaye,3,17187,6206,0.00017455053237912376,0.00048340315823396714,-1.8212093844297903
marché,Montera,3,18427,175,0.00016280458023552397,0.017142857142857144,3.2265240161449382
eaux,Francis,3,11255,6079,0.0002665482007996446,0.0004935022207599934,-1.1806280195358765
marché,Minier,3,18427,1904,0.00016280458023552397,0.0015756302521008404,-0.21708263533067654
avantage,Sabatier,3,9943,1437,0.00030171980287639546,0.0020876826722338203,1.0789588820009826
réseau,Dellisse,3,17187,1530,0.00017455053237912376,0.00196078431372549,0.19892265951891455
mouillage,Colliard,3,822,6810,0.0036496350364963502,0.0004405286343612335,2.4308350536711663
expédition,Bonnevay,3,6055,7228,0.000495458298926507,0.00041505257332595465,-0.5360233151940077
débâcle,Maurice,3,88,60025,0.03409090909090909,4.997917534360683e-05,2.5145612236098445
expédition,Bonnefous,3,6055,4248,0.000495458298926507,0.0007062146892655367,0.23078942486643822
navigation,Derveloy,3,9229,5667,0.0003250623036081916,0.0005293806246691371,-0.7930593859343636
détérioration,Long,3,112,11819,0.026785714285714284,0.00025382858109823165,4.511093443711175
réseau,Colas,3,17187,134,0.00017455053237912376,0.022388059701492536,3.7121494066411564
navigation,Delaune,3,9229,2914,0.0003250623036081916,0.001029512697323267,0.16652493911064994
navigation,Delcassé,3,9229,7792,0.0003250623036081916,0.00038501026694045176,-1.2524678609071798
navigation,Delafosse,3,9229,8503,0.0003250623036081916,0.0003528166529460191,-1.378446121386982
mouillage,Coulondre,3,822,1761,0.0036496350364963502,0.0017035775127768314,4.382094942739392
frais,Brogly,3,37259,940,8.05174588689981e-05,0.0031914893617021275,-0.21454955994845124
rivière,Plaisance,3,4363,348,0.0006876002750401101,0.008620689655172414,4.313220466027055
détérioration,Maurice,3,112,60025,0.026785714285714284,4.997917534360683e-05,2.1666379201895376
mouillage,Daniel,3,822,8043,0.0036496350364963502,0.0003729951510630362,2.1907561318668827
bassin,Breton,3,2715,13905,0.0011049723756906078,0.0002157497303128371,-0.3227838866734903
exploitation,Lyons,3,23160,2554,0.00012953367875647668,0.0011746280344557558,-0.9706217223270397
frais,Brelay,3,37259,1823,8.05174588689981e-05,0.0016456390565002743,-1.1701314594225858
avantage,Chappedelaine,3,9943,3571,0.00030171980287639546,0.0008401008120974517,-0.23430919012774648
rachat,Nazaire,3,6357,986,0.00047192071731949034,0.0030425963488843813,2.2676945107810456
frais,Bozonet,3,37259,2353,8.05174588689981e-05,0.0012749681257968552,-1.5383182186077493
mouillage,Coutant,3,822,4965,0.0036496350364963502,0.0006042296072507553,2.886696134154864
quai,Regnault,3,2057,3058,0.0014584346135148275,0.0009810333551340746,2.2625699503665446
quai,Raynal,3,2057,4651,0.0014584346135148275,0.0006450225757901526,1.6576174172027376
exploitation,Lesage,3,23160,5920,0.00012953367875647668,0.0005067567567567568,-2.1834603731406284
